,line,__fileposition__
96178,"603,305,1.0,963178587",2367886
96179,"603,306,4.0,953925072",2367909
96180,"603,307,4.0,963179293",2367932
96181,"603,308,4.0,963179359",2367955
96182,"603,314,3.0,963177361",2367978
96183,"603,319,3.0,963176459",2368001
96184,"603,320,3.0,953925390",2368024
96185,"603,322,4.0,963178417",2368047
96186,"603,326,5.0,963179273",2368070
96187,"603,331,3.0,963180195",2368093
96188,"603,334,5.0,953925002",2368116
96189,"603,339,3.0,954482597",2368139
96190,"603,342,3.0,954482383",2368162
96191,"603,345,3.0,963176151",2368185
96192,"603,346,4.0,963179922",2368208
96193,"603,348,5.0,963178168",2368231
96194,"603,356,3.0,953926642",2368254
96195,"603,357,4.0,954482539",2368277
96196,"603,360,1.0,963178928",2368300
96197,"603,363,4.0,954482070",2368323
96198,"603,369,4.0,963180093",2368346
96199,"603,372,3.0,963178550",2368369
96200,"603,377,5.0,963177624",2368392
96201,"603,380,2.0,954482760",2368415
96202,"603,388,4.0,963179452",2368438
96203,"603,390,5.0,963177205",2368461
96204,"603,412,5.0,963179423",2368484
96205,"603,417,3.0,954482414",2368507
96206,"603,423,4.0,963177872",2368530
96207,"603,426,4.0,953925774",2368553
96208,"603,431,3.0,963179811",2368576
96209,"603,440,4.0,954482505",2368599
96210,"603,441,5.0,963178307",2368622
96211,"603,444,2.0,963178870",2368645
96212,"603,446,4.0,954482325",2368668
96213,"603,457,3.0,963177606",2368691
96214,"603,461,3.0,953925157",2368714
96215,"603,464,3.0,963177497",2368737
96216,"603,471,4.0,954482443",2368760
96217,"603,481,4.0,963180300",2368783
96218,"603,485,1.0,963177791",2368806
96219,"603,492,4.0,963178398",2368829
96220,"603,495,5.0,953927108",2368852
96221,"603,501,5.0,953925002",2368875
96222,"603,502,2.0,963177872",2368898
96223,"603,506,5.0,963179949",2368921
96224,"603,508,4.0,963179768",2368944
96225,"603,509,5.0,954482471",2368967
96226,"603,515,3.0,963179615",2368990
96227,"603,517,2.0,963177886",2369013
96228,"603,523,3.0,963179791",2369036
96229,"603,526,4.0,963180075",2369059
96230,"603,527,3.0,953925102",2369082
96231,"603,532,2.0,953925677",2369105
96232,"603,534,4.0,954482383",2369128
96233,"603,535,5.0,953925210",2369151
96234,"603,537,3.0,963178746",2369174
96235,"603,539,4.0,954482597",2369197
96236,"603,541,3.0,953925349",2369220
96237,"603,549,4.0,954482046",2369243
96238,"603,550,3.0,954482832",2369266
96239,"603,555,4.0,954482539",2369289
96240,"603,556,4.0,953925191",2369312
96241,"603,562,4.0,963178259",2369335
96242,"603,568,3.0,963179880",2369358
96243,"603,574,3.0,963180134",2369381
96244,"603,587,3.0,954482736",2369404
96245,"603,590,3.0,963177385",2369427
96246,"603,592,2.0,953928090",2369450
96247,"603,593,5.0,963179273",2369473
96248,"603,597,3.0,954482687",2369496
96249,"603,599,5.0,1002403371",2369519
96250,"603,602,4.0,954482018",2369543
96251,"603,605,3.0,954482597",2369566
96252,"603,608,5.0,963179293",2369589
96253,"603,610,1.0,953928381",2369612
96254,"603,611,3.0,963177813",2369635
96255,"603,612,3.0,963179060",2369658
96256,"603,617,2.0,963180237",2369681
96257,"603,645,3.0,953924781",2369704
96258,"603,648,2.0,963177428",2369727
96259,"603,649,3.0,963178102",2369750
96260,"603,650,1.0,963179423",2369773
96261,"603,674,5.0,963177249",2369796
96262,"603,703,2.0,963179247",2369819
96263,"603,708,3.0,954482471",2369842
96264,"603,714,1.0,953925072",2369865
96265,"603,724,3.0,963180134",2369888
96266,"603,728,4.0,963178259",2369911
96267,"603,735,4.0,963178124",2369934
96268,"603,759,4.0,954481981",2369957
96269,"603,766,4.0,963179880",2369980
96270,"603,778,2.0,963179517",2370003
96271,"603,781,4.0,963180237",2370026
96272,"603,785,3.0,953926141",2370049
96273,"603,800,4.0,963179423",2370072
96274,"603,803,4.0,953925131",2370095
96275,"603,804,2.0,963178746",2370118
96276,"603,835,4.0,963176251",2370141
96277,"603,838,4.0,954482630",2370164
96278,"603,848,1.0,963180252",2370187
96279,"603,849,4.0,963177467",2370210
96280,"603,851,4.0,963179791",2370233
96281,"603,852,1.0,954482597",2370256
96282,"603,858,5.0,953926758",2370279
96283,"603,866,5.0,954482255",2370302
96284,"603,898,5.0,954482181",2370325
96285,"603,899,4.0,953926507",2370348
96286,"603,900,4.0,953926605",2370371
96287,"603,902,4.0,954482305",2370394
96288,"603,903,5.0,953924781",2370417
96289,"603,904,5.0,953926481",2370440
96290,"603,908,4.0,953926507",2370463
96291,"603,909,4.0,1000194311",2370486
96292,"603,910,4.0,953926507",2370510
96293,"603,912,5.0,954482153",2370533
96294,"603,913,5.0,953925308",2370556
96295,"603,914,5.0,954482383",2370579
96296,"603,915,4.0,953926581",2370602
96297,"603,916,3.0,954482210",2370625
96298,"603,919,5.0,963177308",2370648
96299,"603,920,4.0,954482255",2370671
96300,"603,923,5.0,1002403371",2370694
96301,"603,924,5.0,1000194332",2370718
96302,"603,926,5.0,953926507",2370742
96303,"603,928,4.0,954482181",2370765
96304,"603,930,4.0,953925308",2370788
96305,"603,931,5.0,954482383",2370811
96306,"603,933,4.0,953926581",2370834
96307,"603,942,5.0,953925390",2370857
96308,"603,945,4.0,954482181",2370880
96309,"603,947,5.0,1000194379",2370903
96310,"603,948,4.0,953926605",2370927
96311,"603,949,4.0,953926558",2370950
96312,"603,952,4.0,963177272",2370973
96313,"603,955,5.0,953925827",2370996
96314,"603,968,5.0,953925630",2371019
96315,"603,969,5.0,953926529",2371042
96316,"603,988,3.0,963178488",2371065
96317,"603,994,5.0,953925210",2371088
96318,"603,1028,4.0,963176642",2371111
96319,"603,1036,4.0,953927732",2371135
96320,"603,1041,5.0,963179377",2371159
96321,"603,1042,3.0,963178488",2371183
96322,"603,1050,4.0,954482083",2371207
96323,"603,1051,4.0,963179734",2371231
96324,"603,1053,3.0,953925191",2371255
96325,"603,1056,4.0,963179247",2371279
96326,"603,1057,3.0,954482349",2371303
96327,"603,1060,4.0,963178322",2371327
96328,"603,1061,3.0,963180003",2371351
96329,"603,1073,3.0,953926970",2371375
96330,"603,1077,4.0,953926854",2371399
96331,"603,1078,2.0,963176514",2371423
96332,"603,1079,4.0,953927834",2371447
96333,"603,1080,4.0,953926854",2371471
96334,"603,1081,3.0,953928361",2371495
96335,"603,1086,4.0,953926605",2371519
96336,"603,1089,5.0,953925210",2371543
96337,"603,1092,3.0,1002403544",2371567
96338,"603,1093,2.0,953926022",2371592
96339,"603,1096,3.0,953928066",2371616
96340,"603,1097,4.0,953927858",2371640
96341,"603,1100,1.0,963177986",2371664
96342,"603,1101,1.0,953928433",2371688
96343,"603,1103,5.0,953926581",2371712
96344,"603,1104,5.0,953926481",2371736
96345,"603,1112,5.0,963177579",2371760
96346,"603,1119,3.0,963176127",2371784
96347,"603,1120,2.0,963179734",2371808
96348,"603,1124,3.0,953927944",2371832
96349,"603,1127,1.0,953928263",2371856
96350,"603,1128,1.0,953925740",2371880
96351,"603,1129,4.0,953928153",2371904
96352,"603,1130,2.0,963176815",2371928
96353,"603,1135,3.0,953928066",2371952
96354,"603,1150,4.0,953928000",2371976
96355,"603,1171,3.0,963178342",2372000
96356,"603,1172,1.0,953927813",2372024
96357,"603,1173,4.0,953928124",2372048
96358,"603,1176,5.0,953925002",2372072
96359,"603,1177,4.0,963179922",2372096
96360,"603,1179,5.0,953925349",2372120
96361,"603,1183,4.0,953924781",2372144
96362,"603,1185,4.0,953927787",2372168
96363,"603,1186,4.0,953927834",2372192
96364,"603,1188,4.0,954482255",2372216
96365,"603,1189,4.0,953927813",2372240
96366,"603,1190,4.0,963179902",2372264
96367,"603,1191,4.0,954482107",2372288
96368,"603,1192,4.0,954482070",2372312
96369,"603,1193,4.0,953924781",2372336
96370,"603,1196,3.0,953927628",2372360
96371,"603,1197,3.0,953927685",2372384
96372,"603,1198,4.0,953927655",2372408
96373,"603,1199,5.0,953927628",2372432
96374,"603,1200,4.0,953927759",2372456
96375,"603,1201,5.0,963177205",2372480
96376,"603,1202,4.0,953928361",2372504
96377,"603,1206,5.0,953926787",2372528
96378,"603,1208,5.0,953926787",2372552
96379,"603,1210,3.0,953927884",2372576
96380,"603,1211,5.0,954482276",2372600
96381,"603,1213,4.0,963179312",2372624
96382,"603,1214,5.0,953925452",2372648
96383,"603,1217,4.0,953927628",2372672
96384,"603,1218,4.0,953927590",2372696
96385,"603,1219,5.0,953925452",2372720
96386,"603,1220,3.0,953928124",2372744
96387,"603,1221,5.0,953926758",2372768
96388,"603,1222,3.0,953927759",2372792
96389,"603,1224,2.0,953927590",2372816
96390,"603,1225,4.0,953927685",2372840
96391,"603,1227,4.0,953928000",2372864
96392,"603,1228,5.0,953927628",2372888
96393,"603,1230,4.0,953926758",2372912
96394,"603,1233,5.0,963177579",2372936
96395,"603,1234,4.0,953926816",2372960
96396,"603,1235,3.0,953926854",2372984
96397,"603,1236,5.0,963178192",2373008
96398,"603,1237,4.0,953926558",2373032
96399,"603,1240,4.0,953927348",2373056
96400,"603,1244,5.0,953926787",2373080
96401,"603,1246,3.0,953927908",2373104
96402,"603,1247,5.0,954482181",2373128
96403,"603,1248,4.0,953925309",2373152
96404,"603,1252,5.0,953925309",2373176
96405,"603,1254,5.0,963177291",2373200
96406,"603,1258,3.0,953925483",2373224
96407,"603,1260,5.0,953925309",2373248
96408,"603,1261,4.0,963177004",2373272
96409,"603,1263,5.0,953926900",2373296
96410,"603,1264,4.0,954482210",2373320
96411,"603,1265,5.0,954482210",2373344
96412,"603,1267,5.0,953925309",2373368
96413,"603,1270,2.0,953927759",2373392
96414,"603,1271,3.0,963179850",2373416
96415,"603,1273,4.0,953927787",2373440
96416,"603,1274,1.0,1002403424",2373464
96417,"603,1278,5.0,953925452",2373489
96418,"603,1279,4.0,963178168",2373513
96419,"603,1280,5.0,953925050",2373537
96420,"603,1283,5.0,953926529",2373561
96421,"603,1284,4.0,953925309",2373585
96422,"603,1285,4.0,1002403496",2373609
96423,"603,1287,4.0,953926558",2373634
96424,"603,1289,4.0,953927787",2373658
96425,"603,1290,2.0,953928295",2373682
96426,"603,1291,3.0,953927884",2373706
96427,"603,1292,4.0,953926970",2373730
96428,"603,1295,2.0,953927628",2373754
96429,"603,1296,4.0,954482305",2373778
96430,"603,1298,1.0,953928033",2373802
96431,"603,1299,4.0,953927628",2373826
96432,"603,1300,3.0,953927628",2373850
96433,"603,1304,4.0,963176536",2373874
96434,"603,1306,1.0,963179517",2373898
96435,"603,1307,4.0,953927787",2373922
96436,"603,1310,5.0,954481981",2373946
96437,"603,1312,3.0,963179585",2373970
96438,"603,1320,4.0,963177853",2373994
96439,"603,1321,3.0,953925548",2374018
96440,"603,1332,4.0,953925774",2374042
96441,"603,1333,4.0,953925483",2374066
96442,"603,1339,4.0,953925705",2374090
96443,"603,1343,4.0,1002403496",2374114
96444,"603,1344,5.0,1002403424",2374139
96445,"603,1345,3.0,953925483",2374164
96446,"603,1346,4.0,953925705",2374188
96447,"603,1349,5.0,953925548",2374212
96448,"603,1350,3.0,953925657",2374236
96449,"603,1351,2.0,963180176",2374260
96450,"603,1354,5.0,963179359",2374284
96451,"603,1358,4.0,963179538",2374308
96452,"603,1367,4.0,963178459",2374332
96453,"603,1374,1.0,953927978",2374356
96454,"603,1376,1.0,953928033",2374380
96455,"603,1377,2.0,963177406",2374404
96456,"603,1378,1.0,963177067",2374428
96457,"603,1380,4.0,953927040",2374452
96458,"603,1387,4.0,953925452",2374476
96459,"603,1391,5.0,963177704",2374500
96460,"603,1394,5.0,953927655",2374524
96461,"603,1397,4.0,963176178",2374548
96462,"603,1406,4.0,963179377",2374572
96463,"603,1407,5.0,953925657",2374596
96464,"603,1409,3.0,963178550",2374620
96465,"603,1413,4.0,963179201",2374644
96466,"603,1414,4.0,963178439",2374668
96467,"603,1415,4.0,954482471",2374692
96468,"603,1419,4.0,953926854",2374716
96469,"603,1428,3.0,953927486",2374740
96470,"603,1437,5.0,963179396",2374764
96471,"603,1449,2.0,963178147",2374788
96472,"603,1454,4.0,963178192",2374812
96473,"603,1457,3.0,963178849",2374836
96474,"603,1466,3.0,963179585",2374860
96475,"603,1475,4.0,954482557",2374884
96476,"603,1480,3.0,963177645",2374908
96477,"603,1484,4.0,963176362",2374932
96478,"603,1497,4.0,963177971",2374956
96479,"603,1498,3.0,954482760",2374980
96480,"603,1500,4.0,963178236",2375004
96481,"603,1513,3.0,953926273",2375028
96482,"603,1514,3.0,954482851",2375052
96483,"603,1517,4.0,963178307",2375076
96484,"603,1533,4.0,953925031",2375100
96485,"603,1537,5.0,953924711",2375124
96486,"603,1541,1.0,954482779",2375148
96487,"603,1549,4.0,954482687",2375172
96488,"603,1554,3.0,954482557",2375196
96489,"603,1569,1.0,954482630",2375220
96490,"603,1573,5.0,963177645",2375244
96491,"603,1580,4.0,963177406",2375268
96492,"603,1585,3.0,963178192",2375292
96493,"603,1589,3.0,963179685",2375316
96494,"603,1594,4.0,963179312",2375340
96495,"603,1596,4.0,963179950",2375364
96496,"603,1611,4.0,963179656",2375388
96497,"603,1612,3.0,963178669",2375412
96498,"603,1613,4.0,963180153",2375436
96499,"603,1617,5.0,953925050",2375460
96500,"603,1625,1.0,963176362",2375484
96501,"603,1627,4.0,963177853",2375508
96502,"603,1635,5.0,953925131",2375532
96503,"603,1639,5.0,954482505",2375556
96504,"603,1641,4.0,963178147",2375580
96505,"603,1645,3.0,953925740",2375604
96506,"603,1648,4.0,963178398",2375628
96507,"603,1649,1.0,954482046",2375652
96508,"603,1653,4.0,963179791",2375676
96509,"603,1663,3.0,953928066",2375700
96510,"603,1673,5.0,963179811",2375724
96511,"603,1674,4.0,953927759",2375748
96512,"603,1676,5.0,963177406",2375772
96513,"603,1680,4.0,954482305",2375796
96514,"603,1682,2.0,963179734",2375820
96515,"603,1684,2.0,954482349",2375844
96516,"603,1690,4.0,963177792",2375868
96517,"603,1695,4.0,963180237",2375892
96518,"603,1699,5.0,963179273",2375916
96519,"603,1701,5.0,963178307",2375940
96520,"603,1704,3.0,963179487",2375964
96521,"603,1711,1.0,963178439",2375988
96522,"603,1717,3.0,953925705",2376012
96523,"603,1719,5.0,953925131",2376036
96524,"603,1721,3.0,954482414",2376060
96525,"603,1729,3.0,963179586",2376084
96526,"603,1732,5.0,963176362",2376108
96527,"603,1733,4.0,963179559",2376132
96528,"603,1735,4.0,954482666",2376156
96529,"603,1747,5.0,963178192",2376180
96530,"603,1748,2.0,953925390",2376204
96531,"603,1754,3.0,963177670",2376228
96532,"603,1759,5.0,963179339",2376252
96533,"603,1769,3.0,953925861",2376276
96534,"603,1805,2.0,963180003",2376300
96535,"603,1809,5.0,963178212",2376324
96536,"603,1816,2.0,963178488",2376348
96537,"603,1836,4.0,963179850",2376372
96538,"603,1844,4.0,963180093",2376396
96539,"603,1845,5.0,963178168",2376420
96540,"603,1856,4.0,954482107",2376444
96541,"603,1860,2.0,953925242",2376468
96542,"603,1875,4.0,963178669",2376492
96543,"603,1883,3.0,963178259",2376516
96544,"603,1884,3.0,953924711",2376540
96545,"603,1885,4.0,963178061",2376564
96546,"603,1904,5.0,963178125",2376588
96547,"603,1910,2.0,963178459",2376612
96548,"603,1912,5.0,953925157",2376636
96549,"603,1914,2.0,963178212",2376660
96550,"603,1916,5.0,963177606",2376684
96551,"603,1922,4.0,963179201",2376708
96552,"603,1923,4.0,963178398",2376732
96553,"603,1945,5.0,953926529",2376756
96554,"603,1946,4.0,1000194349",2376780
96555,"603,1947,5.0,954482349",2376805
96556,"603,1948,4.0,1000194434",2376829
96557,"603,1953,4.0,953926854",2376854
96558,"603,1954,4.0,953926900",2376878
96559,"603,1955,4.0,1000194349",2376902
96560,"603,1956,4.0,953927944",2376927
96561,"603,1957,4.0,953928263",2376951
96562,"603,1958,4.0,953928203",2376975
96563,"603,1959,3.0,953926202",2376999
96564,"603,1960,4.0,953927858",2377023
96565,"603,1964,4.0,953926787",2377047
96566,"603,1966,4.0,963178125",2377071
96567,"603,1982,4.0,953925513",2377095
96568,"603,1994,4.0,953925588",2377119
96569,"603,1997,4.0,953925513",2377143
96570,"603,2000,3.0,953927978",2377167
96571,"603,2001,1.0,953928409",2377191
96572,"603,2003,1.0,953928203",2377215
96573,"603,2008,3.0,953925413",2377239
96574,"603,2011,1.0,953928090",2377263
96575,"603,2014,2.0,953926995",2377287
96576,"603,2019,5.0,953926481",2377311
96577,"603,2020,4.0,953927590",2377335
96578,"603,2022,4.0,953927858",2377359
96579,"603,2023,2.0,963177853",2377383
96580,"603,2024,4.0,963179615",2377407
96581,"603,2028,5.0,963177579",2377431
96582,"603,2053,2.0,963178870",2377455
96583,"603,2057,4.0,963177240",2377479
96584,"603,2064,4.0,954482046",2377503
96585,"603,2065,4.0,953927732",2377527
96586,"603,2066,5.0,953925349",2377551
96587,"603,2068,5.0,953927787",2377575
96588,"603,2070,4.0,953926303",2377599
96589,"603,2073,4.0,953928295",2377623
96590,"603,2074,4.0,953926937",2377647
96591,"603,2076,5.0,953927685",2377671
96592,"603,2100,4.0,953928153",2377695
96593,"603,2104,4.0,953927978",2377719
96594,"603,2110,4.0,963176940",2377743
96595,"603,2111,4.0,953928124",2377767
96596,"603,2114,3.0,953927944",2377791
96597,"603,2115,3.0,953928033",2377815
96598,"603,2117,3.0,953927944",2377839
96599,"603,2118,3.0,953925630",2377863
96600,"603,2130,4.0,953927732",2377887
96601,"603,2131,4.0,953926816",2377911
96602,"603,2135,4.0,963177249",2377935
96603,"603,2144,4.0,953928090",2377959
96604,"603,2145,2.0,953928361",2377983
96605,"603,2150,3.0,953927884",2378007
96606,"603,2155,4.0,963178212",2378031
96607,"603,2159,5.0,953925157",2378055
96608,"603,2160,4.0,953925483",2378079
96609,"603,2165,4.0,963179880",2378103
96610,"603,2166,1.0,963179768",2378127
96611,"603,2167,4.0,953925677",2378151
96612,"603,2171,4.0,954482325",2378175
96613,"603,2174,4.0,953927858",2378199
96614,"603,2177,3.0,953927060",2378223
96615,"603,2194,4.0,953927813",2378247
96616,"603,2203,5.0,953925349",2378271
96617,"603,2240,4.0,953928361",2378295
96618,"603,2243,2.0,953927813",2378319
96619,"603,2245,3.0,953927787",2378343
96620,"603,2247,4.0,953928179",2378367
96621,"603,2248,3.0,953927655",2378391
96622,"603,2256,3.0,953925513",2378415
96623,"603,2262,3.0,953928124",2378439
96624,"603,2271,3.0,963180212",2378463
96625,"603,2278,1.0,963177670",2378487
96626,"603,2283,4.0,963179970",2378511
96627,"603,2289,5.0,963178125",2378535
96628,"603,2290,4.0,953928361",2378559
96629,"603,2291,4.0,954482277",2378583
96630,"603,2303,3.0,953926787",2378607
96631,"603,2304,4.0,963176251",2378631
96632,"603,2312,3.0,953928295",2378655
96633,"603,2314,4.0,963180300",2378679
96634,"603,2318,4.0,953926088",2378703
96635,"603,2329,3.0,963179487",2378727
96636,"603,2334,4.0,963177792",2378751
96637,"603,2336,4.0,953926058",2378775
96638,"603,2337,3.0,953926333",2378799
96639,"603,2344,4.0,953928090",2378823
96640,"603,2346,4.0,1000194482",2378847
96641,"603,2349,4.0,953927759",2378872
96642,"603,2351,4.0,953926481",2378896
96643,"603,2352,4.0,953924781",2378920
96644,"603,2356,1.0,963178488",2378944
96645,"603,2359,1.0,963178236",2378968
96646,"603,2369,4.0,953928000",2378992
96647,"603,2377,1.0,953925657",2379016
96648,"603,2390,4.0,953926141",2379040
96649,"603,2395,5.0,953926273",2379064
96650,"603,2396,2.0,953925191",2379088
96651,"603,2405,1.0,954482832",2379112
96652,"603,2406,2.0,953927944",2379136
96653,"603,2407,2.0,953928153",2379160
96654,"603,2413,3.0,963176362",2379184
96655,"603,2417,1.0,953928203",2379208
96656,"603,2420,2.0,953928381",2379232
96657,"603,2421,1.0,963177105",2379256
96658,"603,2422,1.0,963177105",2379280
96659,"603,2424,2.0,963178689",2379304
96660,"603,2427,3.0,963179902",2379328
96661,"603,2428,3.0,953925677",2379352
96662,"603,2431,1.0,1000194533",2379376
96663,"603,2435,4.0,963179880",2379401
96664,"603,2439,4.0,963179452",2379425
96665,"603,2443,2.0,953926202",2379449
96666,"603,2455,4.0,953925548",2379473
96667,"603,2463,3.0,953927978",2379497
96668,"603,2469,1.0,953928066",2379521
96669,"603,2470,1.0,953928203",2379545
96670,"603,2474,4.0,953927835",2379569
96671,"603,2485,2.0,953926273",2379593
96672,"603,2488,5.0,953925483",2379617
96673,"603,2500,4.0,963178631",2379641
96674,"603,2504,3.0,963178928",2379665
96675,"603,2512,5.0,953926692",2379689
96676,"603,2517,1.0,953925740",2379713
96677,"603,2524,3.0,953927084",2379737
96678,"603,2528,4.0,953927019",2379761
96679,"603,2529,4.0,963177215",2379785
96680,"603,2530,4.0,963177159",2379809
96681,"603,2531,4.0,963177159",2379833
96682,"603,2532,4.0,963177144",2379857
96683,"603,2533,4.0,953927060",2379881
96684,"603,2539,4.0,963178528",2379905
96685,"603,2540,3.0,963177719",2379929
96686,"603,2544,3.0,963179791",2379953
96687,"603,2551,5.0,953927884",2379977
96688,"603,2558,1.0,963178960",2380001
96689,"603,2567,2.0,963178568",2380025
96690,"603,2570,3.0,954482443",2380049
96691,"603,2571,5.0,963177606",2380073
96692,"603,2572,3.0,953925933",2380097
96693,"603,2575,4.0,953926058",2380121
96694,"603,2577,3.0,963176277",2380145
96695,"603,2580,4.0,953926088",2380169
96696,"603,2581,1.0,953926166",2380193
96697,"603,2586,3.0,963178710",2380217
96698,"603,2593,4.0,963178102",2380241
96699,"603,2598,1.0,953926238",2380265
96700,"603,2599,5.0,953926058",2380289
96701,"603,2600,5.0,953926351",2380313
96702,"603,2605,3.0,953926058",2380337
96703,"603,2609,4.0,953927272",2380361
96704,"603,2616,1.0,963177760",2380385
96705,"603,2617,4.0,963177428",2380409
96706,"603,2620,3.0,954482414",2380433
96707,"603,2628,1.0,963177792",2380457
96708,"603,2629,2.0,963178887",2380481
96709,"603,2630,4.0,953925963",2380505
96710,"603,2633,4.0,954482471",2380529
96711,"603,2640,2.0,953926995",2380553
96712,"603,2641,1.0,953928361",2380577
96713,"603,2671,4.0,954482643",2380601
96714,"603,2677,5.0,954481981",2380625
96715,"603,2682,4.0,963179902",2380649
96716,"603,2683,4.0,953925933",2380673
96717,"603,2686,4.0,953926238",2380697
96718,"603,2690,4.0,953926110",2380721
96719,"603,2692,3.0,953926273",2380745
96720,"603,2702,4.0,953926303",2380769
96721,"603,2706,2.0,953925933",2380793
96722,"603,2707,4.0,953925933",2380817
96723,"603,2708,4.0,954482153",2380841
96724,"603,2710,5.0,953925963",2380865
96725,"603,2712,3.0,953926058",2380889
96726,"603,2716,3.0,953925548",2380913
96727,"603,2717,2.0,963176863",2380937
96728,"603,2719,1.0,953926088",2380961
96729,"603,2723,4.0,953926166",2380985
96730,"603,2724,2.0,963178792",2381009
96731,"603,2725,2.0,953927272",2381033
96732,"603,2726,4.0,953925349",2381057
96733,"603,2727,3.0,953925349",2381081
96734,"603,2729,4.0,1000194332",2381105
96735,"603,2730,3.0,953926937",2381130
96736,"603,2731,5.0,953926507",2381154
96737,"603,2734,4.0,953926166",2381178
96738,"603,2735,1.0,963177067",2381202
96739,"603,2739,3.0,953928295",2381226
96740,"603,2745,2.0,953928263",2381250
96741,"603,2747,4.0,953925588",2381274
96742,"603,2762,5.0,953926273",2381298
96743,"603,2763,2.0,953926333",2381322
96744,"603,2772,2.0,953926022",2381346
96745,"603,2779,4.0,953926995",2381370
96746,"603,2797,3.0,953928000",2381394
96747,"603,2802,3.0,953928409",2381418
96748,"603,2813,1.0,963176755",2381442
96749,"603,2819,4.0,953926854",2381466
96750,"603,2829,4.0,953927295",2381490
96751,"603,2840,1.0,953926303",2381514
96752,"603,2841,3.0,953926303",2381538
96753,"603,2844,4.0,963176221",2381562
96754,"603,2858,5.0,953925031",2381586
96755,"603,2859,3.0,953927685",2381610
96756,"603,2865,4.0,963178079",2381634
96757,"603,2866,4.0,953926970",2381658
96758,"603,2867,1.0,963176815",2381682
96759,"603,2872,3.0,953927787",2381706
96760,"603,2875,3.0,954482851",2381730
96761,"603,2877,3.0,953927084",2381754
96762,"603,2883,3.0,963176689",2381778
96763,"603,2885,2.0,953925072",2381802
96764,"603,2890,3.0,963179615",2381826
96765,"603,2891,4.0,963176689",2381850
96766,"603,2892,1.0,963177971",2381874
96767,"603,2901,3.0,953925774",2381898
96768,"603,2902,3.0,963176863",2381922
96769,"603,2908,5.0,953925210",2381946
96770,"603,2912,5.0,953927245",2381970
96771,"603,2915,3.0,953927732",2381994
96772,"603,2916,4.0,963177385",2382018
96773,"603,2917,4.0,953927685",2382042
96774,"603,2918,4.0,953927655",2382066
96775,"603,2919,3.0,953927655",2382090
96776,"603,2925,5.0,953926448",2382114
96777,"603,2926,4.0,953927813",2382138
96778,"603,2929,3.0,953928066",2382162
96779,"603,2932,4.0,953926877",2382186
96780,"603,2935,5.0,954482181",2382210
96781,"603,2936,5.0,1002403400",2382234
96782,"603,2940,4.0,953925390",2382259
96783,"603,2941,4.0,954482646",2382283
96784,"603,2944,4.0,963177205",2382307
96785,"603,2947,4.0,963177205",2382331
96786,"603,2948,3.0,963177205",2382355
96787,"603,2949,4.0,963176570",2382379
96788,"603,2951,4.0,963177205",2382403
96789,"603,2956,4.0,953928295",2382427
96790,"603,2959,4.0,963176105",2382451
96791,"603,2961,1.0,963178906",2382475
96792,"603,2966,4.0,963179423",2382499
96793,"603,2967,4.0,953926581",2382523
96794,"603,2968,2.0,953927884",2382547
96795,"603,2971,4.0,953926970",2382571
96796,"603,2972,5.0,953927590",2382595
96797,"603,2973,4.0,953927628",2382619
96798,"603,2976,3.0,953925657",2382643
96799,"603,2985,4.0,953927978",2382667
96800,"603,2986,2.0,963177931",2382691
96801,"603,2987,3.0,953925390",2382715
96802,"603,2988,4.0,953927944",2382739
96803,"603,2989,1.0,953928124",2382763
96804,"603,2991,3.0,953926995",2382787
96805,"603,2993,3.0,963177205",2382811
96806,"603,2997,5.0,953925102",2382835
96807,"603,3002,4.0,954481981",2382859
96808,"603,3004,1.0,954482713",2382883
96809,"603,3006,4.0,953925210",2382907
96810,"603,3007,3.0,954481981",2382931
96811,"603,3018,4.0,953927858",2382955
96812,"603,3019,5.0,953927590",2382979
96813,"603,3035,4.0,953926558",2383003
96814,"603,3046,4.0,954482305",2383027
96815,"603,3055,3.0,963176459",2383051
96816,"603,3060,2.0,963178281",2383075
96817,"603,3067,4.0,953927590",2383099
96818,"603,3070,3.0,953928033",2383123
96819,"603,3079,2.0,963176221",2383147
96820,"603,3081,4.0,953925657",2383171
96821,"603,3083,4.0,963176106",2383195
96822,"603,3090,4.0,953927759",2383219
96823,"603,3091,4.0,953927591",2383243
96824,"603,3098,2.0,953927908",2383267
96825,"603,3101,2.0,953924711",2383291
96826,"603,3102,3.0,953927884",2383315
96827,"603,3104,4.0,963177004",2383339
96828,"603,3113,3.0,953926058",2383363
96829,"603,3115,4.0,963176221",2383387
96830,"603,3129,3.0,963176127",2383411
96831,"603,3135,4.0,953926877",2383435
96832,"603,3147,4.0,963176151",2383459
96833,"603,3148,4.0,963179685",2383483
96834,"603,3152,4.0,953926900",2383507
96835,"603,3158,3.0,963176221",2383531
96836,"603,3160,4.0,953926141",2383555
96837,"603,3165,4.0,963177746",2383579
96838,"603,3167,4.0,953927019",2383603
96839,"603,3168,5.0,963177240",2383627
96840,"603,3169,3.0,953927655",2383651
96841,"603,3174,1.0,963180480",2383675
96842,"603,3175,4.0,953924864",2383699
96843,"603,3176,4.0,953924838",2383723
96844,"603,3181,4.0,953927186",2383747
96845,"603,3183,3.0,963176178",2383771
96846,"603,3185,3.0,953924898",2383795
96847,"603,3197,2.0,963177024",2383819
96848,"603,3201,5.0,953926787",2383843
96849,"603,3203,4.0,953926022",2383867
